#
#  gcf_000012905cyc 28.1 Reactions link table generated on Tue Jul 23, 2024
#
ALTRO-OXIDOREDUCT-RXN	EC-1.1.1.58
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	EC-2.1.2.11
DTDPDEHYRHAMREDUCT-RXN	EC-1.1.1.133
RXN-12303	EC-1.6.5.2
RXN-9536	EC-1.1.1.100
CATECHOL-23-DIOXYGENASE-RXN	EC-1.13.11.2
2.7.8.6-RXN	EC-2.7.8.6
RXN-9557	EC-4.2.1.59
RXN-17132	EC-3.9.1.3
GSADENYLATION-RXN	EC-2.7.7.42
ORNDECARBOX-RXN	EC-4.1.1.17
RXN-11219	EC-1.13.11.2
RXN-19924	EC-4.6.1.22
TRANS-RXN0-490	
RXN-20524	EC-2.7.7.41
CARBOXYLESTERASE-RXN	EC-3.1.1.1
CITSYN-RXN	EC-2.3.3.16	EC-2.3.3.1
MALATE-DEH-RXN	EC-1.1.1.37
TARTRATE-DEHYDROGENASE-RXN	EC-1.1.1.93
4.1.1.77-RXN	EC-4.1.1.77
RXN-9661	EC-1.3.1.9
R310-RXN	EC-4.2.1.84
RXN-19318	EC-2.7.8.26
TRANS-RXN1ZK9-4	
RXN-14481	
RXN-17911	
ASPARTATE--TRNA-LIGASE-RXN	EC-6.1.1.12
DEOXYGUANPHOSPHOR-RXN	EC-2.4.2.1
TRANS-RXN1ZK9-29	
RXN-11601	EC-2.1.1.190
4.2.1.41-RXN	EC-4.2.1.41
MANNONOXIDOREDUCT-RXN	EC-1.1.1.57
3.4.24.32-RXN	EC-3.5.1.28	EC-3.4.24.32
PHOSNACMURPENTATRANS-RXN	EC-2.7.8.13
ERYTHRON4PDEHYDROG-RXN	EC-1.1.1.290
RXN0-7023	EC-3.1.13
ABC-8-RXN	EC-7.4.2.9
TRANS-RXN1ZK9-1	
RXN-16664	EC-3.4.17.13
RXN-9220	EC-2.1.1.163
N-ACETYLGLUCOSAMINE-KINASE-RXN	EC-2.7.1.59
2.6.1.22-RXN	EC-2.6.1.22
1.17.1.1-RXN	EC-1.17.1.1
ALCOHOL-DEHYDROG-RXN	EC-1.1.1.1
L-IDITOL-2-DEHYDROGENASE-RXN	EC-1.1.1.14
RXN-14229	EC-1.3.8.7
XYLISOM-RXN	EC-5.3.1.5
RXN-12611	EC-2.5.1.3
TRANS-RXN0-479	
RXN0-2161	EC-6.1.1.11
1.1.1.178-RXN	EC-1.1.1.178
GLUTAMIN-RXN	EC-3.5.1.38	EC-3.5.1.2
DIHYDLIPACETRANS-RXN	EC-2.3.1.12
RXN0-5224	EC-4.2.1.1
1.11.1.12-RXN	EC-1.11.1.12
TRANS-RXN0-510	
SQUALENE-MONOOXYGENASE-RXN	EC-1.14.14.17
THYMIDYLATESYN-RXN	EC-2.1.1.45
3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	EC-1.1.1.30
RXN0-5515	EC-2.7.7.41
DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN	EC-3.6.1
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	EC-5.4.99.12
RXN-20718	EC-3.5.1.68
OROTPDECARB-RXN	EC-4.1.1.23
RXN-7673	EC-2.5.1.62
RXN-7931	EC-5.3.3.8
PHENYLPYRUVATE-TAUTOMERASE-RXN	EC-5.3.2.1
RXN-16457	
RXN-10857	EC-4.1.2.25
RXN-11354	EC-5.2.1.12
6.3.4.11-RXN	EC-6.3.4.11
RXN-19310	EC-3.1.3.73
HISTPRATPHYD-RXN	EC-3.6.1.31
MYO-INOSOSE-2-DEHYDRATASE-RXN	EC-4.2.1.44
RXN-8342	EC-2.8.1.12
PROTEIN-KINASE-RXN	EC-2.7.11.13	EC-2.7.11.17	EC-2.7.11.21	EC-2.7.11.22
1.1.1.83-RXN	EC-1.1.1.83
RXN-9380	EC-4.1.1.96
RXN0-949	EC-2.8.1.8
MUCONATE-CYCLOISOMERASE-RXN	EC-5.5.1.1
RXN-13162	EC-2.5.1.21
ADOMET-DMK-METHYLTRANSFER-RXN	EC-2.1.1.163
RXN-12347	
RXN-9558	EC-1.3.1.9
RXN-9515	EC-1.3.1.39	EC-1.3.1.10
TRYPSYN-RXN	EC-4.2.1.20
RXN-19338	
RXN0-5260	EC-1.1.5.3
RXN0-5408	EC-3.1.3.25
RXN-17891	EC-2.3.2.8
RXN-6268	
RXN-14281	EC-3.2.1.20
RXN-8529	EC-5.3.2.6
RXN-15378	EC-1.3.5.1
FUMHYDR-RXN	EC-4.2.1.2
RXN-10083	EC-3.1.1.24
BETA-GLUCURONID-RXN	EC-3.2.1.31
6PFRUCTPHOS-RXN	EC-2.7.1.11
2-ISOPROPYLMALATESYN-RXN	EC-2.3.3.13
AKBLIG-RXN	EC-2.3.1.29
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20
3.4.13.21-RXN	EC-3.4.13.21
RXN-16381	
R341-RXN	EC-6.3.5.9
TRANS-RXN1ZK9-21	
ANTHRANSYN-RXN	EC-4.1.3.27
RXN-20900	
RXN0-363	EC-3.2.2.1
1.5.5.1-RXN-YEAST	EC-1.5.5.1
GPPSYN-RXN	EC-2.5.1.1
RXN-7674	EC-2.5.1.62
TRANS-RXN0-222	EC-7.4.2.1
RXN-8959	EC-1.3.8.12
RXN0-2605	EC-3.1.11.5
RXN-17778	EC-2.3.1.16
ARGINASE-RXN	EC-3.5.3.1
RXN-9003	EC-2.5.1.39
PRAISOM-RXN	EC-5.3.1.24
KDO-8PPHOSPHAT-RXN	EC-3.1.3.45
ADENOSINE-NUCLEOSIDASE-RXN	EC-3.2.2.7
2.1.1.64-RXN	EC-2.1.1.64
UDPREDUCT-RXN	EC-1.17.4.1
RXN-8765	EC-1.3.1.106
RXN-7919	EC-3.1.2.6
RXN-17809	EC-4.6.1.17
RXN-12754	
RXN-8340	EC-4.1.99.22
RXN0-5255	
RXN-14729	EC-2.7.1.203
RXN-15446	EC-1.1.99
TRANS-RXN-2	EC-7.2.2.6
RXN-16881	
RXN-969	EC-1.1.3.15
2.8.1.6-RXN	EC-2.8.1.6
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	EC-2.5.1.7
RXN-9561	
RXN-4821	EC-3.5.99
RXN-12490	EC-1.1.1.35
RXN0-5245	
HYDROXYLAMINE-REDUCTASE-NADH-RXN	EC-1.7.1.10
RXN-13313	EC-3.1.3.27
RXN-11065	EC-3.4.16.4
RXN-11211	EC-3.5.2.2
RXN-12440	EC-1.11.1.11
RXN-19256	EC-3.4.16.4
RXN-15127	EC-3.5.99.10
GLUTAMINESYN-RXN	EC-6.3.1.2
RXN-9549	EC-3.1.2.14
RXN-16627	EC-4.2.1.59
RXN-9539	EC-2.3.1.179	EC-2.3.1.41
RXN-11758	EC-2.1.1.64
RXN-8797	
RXN-16649	EC-3.4.16.4
RXN0-2042	EC-1.14.13.149
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	EC-1.2.1.11
DIHYDROFOLATESYNTH-RXN	EC-6.3.2.12
PROPKIN-RXN	EC-2.7.2.1	EC-2.7.2.15
RXN0-6359	EC-2.8.1.1
TRANS-RXN-298	
RXN-20531	EC-3.1.4.4
M-CRESOL-METHYLCATECHOL-RXN	EC-1.14.13.236
RXN-7253	EC-3.1.3.25
RXN-12198	EC-3.6.1.6
RXN-20692	
RXN0-5063	EC-2.8.4.3
TRANS-RXN1ZK9-16	
RXN0-6480	EC-3.1.26.5
RXN-16685	
METHYLMALONYL-COA-MUT-RXN	EC-5.4.99.2
RXN-9657	EC-1.3.1.9
RXN1F-20	EC-6.6.1.1
2.3.1.128-RXN	EC-2.3.1.266
PROTOPORGENOXI-RXN	EC-1.3.3.4
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	EC-4.2.1.80
MEPROPCOA-FAD-RXN	EC-1.3.8.5
RXN66-3	EC-1.2.1.3
ACONITATEHYDR-RXN	
RXN-6261	EC-6.3.1.10
RXN-17874	EC-3.4.11.18
RXN1G-1439	EC-3.1.3.12
RXN-5284	
RXN-17357	EC-1.2.5.3
1.7.2.3-RXN	EC-1.7.2.3
6.3.4.10-RXN	EC-6.3.4.10
RXN-8348	EC-2.10.1.1
RXN1ZK9-16	
ERYTH4PDEHYDROG-RXN	EC-1.2.1.72
TETRAACYLDISACC4KIN-RXN	EC-2.7.1.130
HEXOKINASE-RXN	EC-2.7.1.1
ARGINYLTRANSFERASE-RXN	EC-2.3.2.8
PANTOATE-BETA-ALANINE-LIG-RXN	EC-6.3.2.1
OHBUTYRYL-COA-EPIM-RXN	EC-5.1.2.3
RXN1ZK9-22	
NARINGENIN-CHALCONE-SYNTHASE-RXN	EC-2.3.1.74
RXN-17776	EC-4.2.1.17
4.3.1.17-RXN	EC-4.3.1.17
ATPASE-RXN	EC-3.6.1.15	EC-3.6.1.3
RXN-18584	EC-7.1.1.8
2.3.1.176-RXN	EC-2.3.1.176
RXN-14908	EC-3.13.1
CHER-RXN	EC-2.1.1.80
SEDOBISALDOL-RXN	EC-4.1.2
PGLUCISOM-RXN	EC-5.3.1.9
PURINE-NUCLEOSIDASE-RXN	EC-3.2.2.1
RXN-20927	EC-2.7.7.7
RXN-6601	EC-2.3.2.2
RXN-16424	
N-CARBAMOYLSARCOSINE-AMIDASE-RXN	EC-3.5.1.59
RXN-11348	EC-2.4.1.129
RXN-19307	EC-2.7.8.26
RXN-11834	EC-5.4.99.20
PROTOHEMEFERROCHELAT-RXN	EC-4.99.1.1
RXN0-5262	
RXN-7592	
RXN-16997	
ACYLCOADEHYDROG-RXN	EC-1.3.8
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	EC-3.1.2.4
RXN1ZK9-10	
2.1.1.151-RXN	EC-2.1.1.151
RXN0-7230	EC-1.1.99.1
URA-PHOSPH-RXN	EC-2.4.2.3	EC-2.4.2.2
TRANS-RXN1ZK9-12	
TOLUENE-4-MONOOXYGENASE-RXN	EC-1.14.13.236
RXN1G-1437	EC-3.1.3.12
2.7.7.33-RXN	EC-2.7.7.33
RXN0-300	EC-1.1.1
CYTIDEAM2-RXN	EC-3.5.4.5
KDOTRANS2-RXN	EC-2.4.99.13
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	EC-2.7.7.19
UDP-NACMURALGLDAPAALIG-RXN	EC-6.3.2.10
RXN4FS-2	EC-2.1.1.71
RXN66-1	EC-1.11.1.6
RXN0-1281	EC-1.1.1
FORMATETHFLIG-RXN	EC-6.3.4.3
RXN-15131	
3.5.1.80-RXN	EC-3.5.1.25
TRANS-RXN0-491	EC-7.5.2.9
RXN-15815	
RXN-14188	EC-3.6.1
RXN-21026	
GAPOXNPHOSPHN-RXN	EC-1.2.1.12
TRANS-RXN1ZK9-17	
RXN-10669	EC-2.1.1.210
KDPGALDOL-RXN	EC-4.1.2.55	EC-4.1.2.14
RXN-10814	EC-2.6.1.1	EC-2.6.1.57	EC-2.6.1.27
RXN-12876	
RXN-16622	EC-1.1.1.100
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	EC-4.2.1.59
RXN-15122	
RXN-16759	EC-2.7.8.7
RXN0-6369	EC-1.7.5.1
NAD-SYNTH-GLN-RXN	EC-6.3.5.1
R502-RXN	EC-1.5.3
RXN-11350	EC-2.4.1.129
RXN-34	EC-3.5.3.1
RXN-12348	EC-2.1.1
RXN-9382	EC-2.3.1.183
RXN-21025	
RXN0-5462	EC-3.6.5.1	EC-3.6.5.2	EC-3.6.5.3	EC-3.6.5.4	EC-3.6.5.5	EC-3.6.5.6	EC-3.6.1.15
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	EC-2.3.1.19
RIBOFLAVINKIN-RXN	EC-2.7.1.26
RXN-11291	EC-2.4.1.129
RXN-16620	EC-1.3.1.9
DCTP-PYROPHOSPHATASE-RXN	EC-3.6.1.9	EC-3.6.1.12	EC-3.6.1.65
RXN-18434	EC-2.3.1.267
HOMOSERINE-O-ACETYLTRANSFERASE-RXN	EC-2.3.1.31
3-OXOACID-COA-TRANSFERASE-RXN	EC-2.8.3.5
ACETOLACTSYN-RXN	EC-2.2.1.6
ISOVALERYLCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168
RXN-12626	EC-3.2.1.52
OHMETHYLBILANESYN-RXN	EC-2.5.1.61
RXN-15200	EC-2.6.1.57
RXN-17883	
TRANS-RXN-333	EC-7.5.2.9
RXN-15635	EC-2.1.2.11
D-AMINO-ACID-OXIDASE-RXN	EC-1.4.3.3
MYRISTOYLACYLTRAN-RXN	EC-2.3.1.243
2.1.1.63-RXN	EC-2.1.1.63
NADPYROPHOSPHAT-RXN	EC-3.6.1.22
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	EC-2.3.1.35
TRANS-RXN-141B	
FRUCTOKINASE-RXN	EC-2.7.1.4
RIBOKIN-RXN	EC-2.7.1.15
RXN-9659	EC-1.3.1.9
BUTYRYL-COA-DEHYDROGENASE-RXN	EC-1.3.8.1
RXN0-5261	
RXN-14063	EC-2.7.1.156
RXN-12193	EC-2.4.1.25
2.7.8.24-RXN	EC-2.7.8.24
3.4.11.19-RXN	EC-3.4.11.19
RXN-12722	EC-4.2.1.131
RXN-19738	EC-7.2.4.3
ALKANAL-MONOOXYGENASE-FMN-LINKED-RXN	EC-1.14.14.3
HOMOCITRATE-SYNTHASE-RXN	EC-2.3.3.14
RXN-20691	
TARTRATE-DECARBOXYLASE-RXN	EC-4.1.1.73
RXN-14290	
RXN-2881	
RXN-11368	EC-2.5.1.39
RXN-14206	EC-4.2.1.96
RXN-15625	
RXN0-1061	EC-3.6.4.10	EC-5.6.1.7
RXN-17661	
RXN-2043	EC-3.2.1.4
3.1.1.75-RXN	EC-3.1.1.75
3.1.4.14-RXN	EC-3.1.4.14
RXN-15005	EC-2.7.2.8
6.3.5.7-RXN	EC-6.3.5.7
DXS-RXN	EC-2.2.1.7
RXN-1223	EC-3.13.1.1
RXN1ZK9-6	
4.2.1.59-RXN	EC-4.2.1.59
METHYLVALERATE-RXN	EC-1.2.4.4
RXN-18232	
ACETYLORNDEACET-RXN	EC-3.5.1.16
RXN-16765	
LIPIDXSYNTHESIS-RXN	EC-3.6.1.54
ASNSYNB-RXN	EC-6.3.5.4
RXN-16471	EC-1.7.5.1
RXN-17823	EC-2.1.1
RXN-1823	EC-3.2.1.1
RXN-11361	EC-2.7.7.80
RXN1ZK9-7	
6.1.1.24-RXN	EC-6.1.1.24
RXN0-1132	EC-1.8.1.4
RXN-13548	EC-3.5.99
F16BDEPHOS-RXN	EC-3.1.3.11
RXN-15521	EC-2.4.1.129
RXN0-5266	EC-7.1.1.7
RXN-7282	EC-5.3.2
DEHYDDEOXPHOSGALACT-ALDOL-RXN	EC-4.1.2.55	EC-4.1.2.21
TRANS-RXN-218	
TRANS-RXN1ZK9-27	
RXN-20401	EC-6.3.2.3
GDPMANDEHYDRA-RXN	EC-4.2.1.47
THIOREDOXIN-REDUCT-NADPH-RXN	EC-1.8.1.9
RXN0-5100	EC-5.99.1
THREOSPON-RXN	
RXN-16660	
FORMIMINOGLUTAMATE-DEIMINASE-RXN	EC-3.5.3.13
RXN-9660	EC-1.3.1.9
DTDPDEHYDRHAMEPIM-RXN	EC-5.1.3.13
RXN-16938	EC-3.5.1.28
RXN-19618	EC-1.7.2.3
UROGENDECARBOX-RXN	EC-4.1.1.37
RXN-12871	
RXN-14962	
RXN-8762	EC-2.1.1.271
RXN-16330	
RXN-16615	EC-2.3.1.179	EC-2.3.1.41
RXN-11651	EC-2.1.1
RXN-13037	EC-2.3.1.181
CHITIN-DEACETYLASE-RXN	EC-3.5.1.41
RXN1ZK9-17	
CPM-KDOSYNTH-RXN	EC-2.7.7.38
RXN-15125	
RXN-9229	EC-2.1.1.64
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN	EC-2.1.1.37
RXN-11029	EC-2.4.1.227
RXN-8638	EC-7.6.2.9
RXN0-302	EC-4.6.1.12
2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN	EC-1.2.1.25
GALACTUROISOM-RXN	EC-5.3.1.12
PPENTOMUT-RXN	EC-5.4.2.7
RXN-12570	EC-1.1.1.35
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
RXN-17781	EC-1.1.1.35
RXN-19334	
PDXJ-RXN	EC-2.6.99.2
ALLOPHANATE-HYDROLASE-RXN	EC-3.5.1.54
RXN0-2661	EC-3.2.2.31
RXN0-5183	EC-3.2.1.20
TRANS-RXN1ZK9-7	
RXN-14365	EC-5.1.3.30	EC-5.1.3.31
ENOYL-COA-HYDRAT-RXN	EC-4.2.1.17
RXN-12565	EC-2.3.1.16
RXN-10085	EC-2.8.3.6
RXN0-5225	EC-3.5.1.28
TRANS-RXN0-492	EC-7.5.2.9
R-2-METHYLMALATE-DEHYDRATASE-RXN	EC-4.2.1.35
RXN0-6482	EC-2.7.7.56
RXN-17473	
RXN1G-4355	EC-6.4.1.3
TRIOSEPISOMERIZATION-RXN	EC-5.3.1.1
RXN-12753	
RXN0-5330	EC-1.6.5.9
ENOYL-ACP-REDUCT-NADH-RXN	EC-1.3.1.9
RXN-10668	EC-2.1.1
RXN-9231	EC-4.1.1.98
RXN-1224	EC-2.4.1
RXN0-5259	
IPPISOM-RXN	EC-5.3.3.2
CYSPH-RXN	EC-2.5.1.48
RXN-20785	EC-2.4.1.182
RXN-16956	EC-1.2.1.7
3-OXOADIPATE-ENOL-LACTONASE-RXN	EC-3.1.1.24
2.6.1.7-RXN	EC-2.6.1.7
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN	EC-4.1.2.52
RXN-6002	EC-1.2.1.4
RXN-14149	EC-3.7.1.22
RXN-17782	EC-2.3.1.16
RXN-7790	EC-1.2.1.25
GMP-SYN-GLUT-RXN	EC-6.3.5.2
GLYOXIII-RXN	EC-4.2.1.130
CDPKIN-RXN	EC-2.7.4.6
RXN-9518	EC-1.1.1.100
RXN-15510	
RXN-20788	EC-3.5.1.108
RXN-11355	EC-1.3.5.5
RXN-14014	EC-1.17.1.8
MERCURY-II-REDUCTASE-RXN	EC-1.16.1.1
RXN0-5265	
PROLINE-RACEMASE-RXN	EC-5.1.1.4
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
CREATININASE-RXN	EC-3.5.2.10
3-HYDROXY-KYNURENINASE-RXN	EC-3.7.1.3
RXN1ZK9-18	
RXN-11302	EC-3.4.16.4
RXN-16665	
PEPSYNTH-RXN	EC-2.7.9.2
SPONTPRO-RXN	
GCVT-RXN	EC-2.1.2.10
LEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.4
RXN0-7124	EC-1.7.5.1
RXN-12588	EC-2.8.1.7
TRANS-RXN1ZK9-23	
ORNITHINE-GLU-AMINOTRANSFERASE-RXN	EC-2.6.1.13
GLU6PDEHYDROG-RXN	EC-1.1.1.49
CHORISMATEMUT-RXN	EC-5.4.99.5
2.5.1.19-RXN	EC-2.5.1.19
RXN-5283	
BIOTINLIG-RXN	EC-6.3.4.15
GLUCOKIN-RXN	EC-2.7.1.1	EC-2.7.1.2
2.1.1.77-RXN	EC-2.1.1.77
RXN-12610	EC-2.5.1.3
INOPHOSPHOR-RXN	EC-2.4.2.1
RXN-17780	EC-4.2.1.17
R221-RXN	EC-1.1.99
GTP-CYCLOHYDRO-I-RXN	EC-3.5.4.16
ACETALD-DEHYDROG-RXN	EC-1.2.1.10
TRANS-RXN-383	
RXN-18694	EC-2.8.1.12
MALATE-DEHYDROGENASE-NADP+-RXN	EC-1.1.1.82
TRANS-RXN1ZK9-30	
1.1.1.215-RXN	EC-1.1.1.215
ABC-63-RXN	EC-7.2.2.20
RXN-10462	EC-2.3.1.15
PHOSPHASERSYN-RXN	EC-2.7.8.8
RXN-20155	
RXN0-6483	EC-3.1.13.5
DIACYLGLYKIN-RXN	EC-2.7.1.107
DARABALDOL-RXN	EC-4.1.2.17
RXN-9562	
COBALADENOSYLTRANS-RXN	
RXN-11624	EC-1.13.12.20
GLUTARYL-COA-DEHYDROG-RXN	
PROLINE--TRNA-LIGASE-RXN	EC-6.1.1.15
LYSOPHOSPHOLIPASE-RXN	EC-3.1.1.5
ARGININE-N-SUCCINYLTRANSFERASE-RXN	EC-2.3.1.109
ABC-4-RXN	EC-7.4.2.1
RXN-20789	EC-2.3.1.129
HOMOCYSMETB12-RXN	EC-2.1.1.13
GLUCONOKIN-RXN	EC-2.7.1.12
RETINYL-PALMITATE-ESTERASE-RXN	EC-3.1.1.1
3.6.3.26-RXN	EC-7.3.2.4
BADH-RXN	EC-1.2.1.8
RXN0-4222	EC-3.1.13.1
RXN-11737	EC-2.6.1.1
RXN0-3922	EC-1.2.1.99
RXN-13852	EC-1.21.98.3
2.3.1.157-RXN	EC-2.3.1.157
RXN0-5144	EC-2.1.1.61
ABC-7-RXN	EC-7.3.2.3
RXN0-2621	EC-3.1.25
RXN-14116	EC-1.2.1.88
2.8.3.9-RXN	EC-2.8.3.9
RXN-14811	
3.5.5.1-RXN	EC-3.5.5.1
RXN-16689	
RXN-11301	EC-2.4.1
ACETOOHBUTREDUCTOISOM-RXN	EC-1.1.1.86
ARYLFORMAMIDASE-RXN	EC-3.5.1.9
ABC-9-RXN	EC-7.2.2.18
RXN-11578	EC-2.1.1.170
PROPCOASYN-RXN	EC-1.3.8.1
RXN-11598	EC-2.1.1.193
2.1.1.130-RXN	EC-2.1.1.130
TRANS-RXN1ZK9-3	
ABC-10-RXN	EC-7.2.2.17
CYSTEINE-AMINOTRANSFERASE-RXN	EC-2.6.1.3
TRANS-RXN1ZK9-18	
RXN-20676	EC-1.1.1.35	EC-1.1.1.211
RXN-12869	
RXN-8799	
RXN-10952	EC-3.1.3.25
3.1.3.46-RXN	EC-3.1.3.46
1.4.1.11-RXN	EC-1.4.1.11
ALANINE-DEHYDROGENASE-RXN	EC-1.4.1.1
RXN-15850	
GLUCUROISOM-RXN	EC-5.3.1.12
RXN3O-102	EC-2.1.1.64
RXN0-6521	EC-3.1.26.12
RXN-11576	EC-2.1.1.172
1.2.7.8-RXN	EC-1.2.7.8
ABC-12-RXN	EC-7.4.2.1
3-ISOPROPYLMALISOM-RXN	
PPGPPSYN-RXN	EC-3.1.7.2
1.3.99.16-RXN	EC-1.3.99.16
R4-RXN	EC-1.11.1.m
PROTOCATECHUATE-34-DIOXYGENASE-RXN	EC-1.13.11.3
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN	EC-1.14.13
RXN-19300	EC-2.4.2.21
R342-RXN	EC-6.6.1.2
RXN-2464	EC-4.1.3.17
RXN-18581	
GLYOXI-RXN	EC-4.4.1.5
CYTDEAM-RXN	EC-3.5.4.1
PHOSACETYLTRANS-RXN	EC-2.3.1.8
RXN-19339	EC-2.5.1.17
R322-RXN	EC-2.1.1.152
ACETYLPUTRESCINE-DEACETYLASE-RXN	EC-3.5.1.62
RXN0-7005	
RXN-11236	EC-1.7.5.1
CHORISMATE-SYNTHASE-RXN	EC-4.2.3.5
RXN-15309	EC-4.1.1.98
R581-RXN	EC-4.99.1.2
COBALAMIN5PSYN-RXN	EC-2.7.8.26
UDP-GLUCURONATE-5-EPIMERASE-RXN	EC-5.1.3.12
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	EC-2.6.1.44
RXN-10643	EC-4.2.1.131
O-SUCCHOMOSERLYASE-RXN	EC-2.5.1.48
RXN-11213	EC-1.2.1.27
CYTOCHROME-C-PEROXIDASE-RXN	EC-1.11.1.5
GLUCISOM-RXN	EC-5.3.1.5
RXN-18447	EC-6.2.1.1
TRANS-RXN-334	EC-7.5.2.11
RXN-16910	
3.4.13.9-RXN	EC-3.4.13.9
4.3.1.14-RXN	EC-4.3.1.14
DGDPKIN-RXN	EC-2.7.4.6
GDPREDUCT-RXN	EC-1.17.4.1
3.4.21.88-RXN	EC-3.4.21.88
MALYL-COA-LYASE-RXN	EC-4.1.3.24
RXN-15007	EC-2.6.1.11
RXN-6081	
ABC-70-RXN	EC-7.3.2.3
RXN-12723	EC-4.2.1.131
PHENDEHYD-RXN	EC-1.2.1.39
RXN-12444	EC-1.5.1.38
RXN-12721	EC-1.8.4.9
DLACTDEHYDROGFAD-RXN	EC-1.1.5.12
2.1.1.71-RXN	EC-2.1.1.71
RXN-19916	EC-4.1.2.13
CHOLINE-KINASE-RXN	EC-2.7.1.32
TRANS-RXN-178	EC-7.2.2.9
RIBOPHOSPHAT-RXN	EC-3.1.3.104
RXN-10667	EC-1.14.99
RXN-9528	EC-1.1.1.100
THRESYN-RXN	EC-4.2.3.1
RXN0-7008	EC-1.5.5.2
RXN-8766	EC-2.1.1.196
RXN-14882	
RXN-11647	EC-1.3.99.27
3.6.3.3-RXN	EC-7.2.2.21
SUCCCOASYN-RXN	EC-6.2.1.5
AICARTRANSFORM-RXN	EC-2.1.2.3
RXN-7658	
MBCOA-DHLIPOAMIDE-RXN	EC-2.3.1.168
RXN-11662	EC-1.1.1.35
PHOSMANMUT-RXN	EC-5.4.2.8
3.4.21.69-RXN	EC-3.4.21.69
RXN-11410	
TRANS-RXN-141	
RXN-19022	
PANTOTHENATE-KIN-RXN	EC-2.7.1.33
RXN1ZK9-15	
RXN-14113	EC-3.1.4.16
RXN-18511	EC-2.7.7.2
RXN-12508	
1.8.4.8-RXN	EC-1.8.4.8
RXN-14283	EC-3.2.1.20
RXN-9893	
RXN-18031	
1PFRUCTPHOSN-RXN	EC-2.7.1.56
HOLO-ACP-SYNTH-RXN	EC-2.7.8.7
RXN0-2044	EC-1.1.1.35
5.99.1.2-RXN	EC-5.6.2.1
RXN-14389	
3.5.1.87-RXN	EC-3.5.1.87
THIOREDOXIN-RXN	
RXN-20037	EC-2.8.1.7
RXN0-884	EC-1.17.7.4
RXN-8163	EC-1.4.3.3
RXN-9913	
RXN0-7187	
RXN-11565	EC-1.5.1.43
R125-RXN	EC-2.3.1.247
TRANS-RXN-332	EC-7.5.2.7
RXN-17061	
PRODISULFREDUCT-A-RXN	
RXN0-7139	
SUCCORNTRANSAM-RXN	EC-2.6.1.81
RXN-7605	EC-2.1.1
5.4.99.15-RXN	EC-5.4.99.15
RXN-8760	EC-2.1.1.151
FORMYLMETHIONINE-DEFORMYLASE-RXN	EC-3.5.1.31
RXN-7594	
RXN66-337	EC-3.4.13.19
L-LACTATE-DEHYDROGENASE-RXN	EC-1.1.1.27
RXN-14047	EC-4.2.1.3
RXN-20674	
1.1.1.8-RXN	EC-1.1.1.8
RXN0-4141	EC-1.12.99.6
DIMETHYLGLYCINE-DEHYDROGENASE-RXN	EC-1.5.8.4
GLUTATHIONE-PEROXIDASE-RXN	EC-1.11.1.9
ASPCARBTRANS-RXN	EC-2.1.3.2
RXN-19316	EC-2.4.2.21
P-PANTOCYSDECARB-RXN	EC-4.1.1.36
RXN490-3616	EC-6.1.1.23
RXN1ZK9-3	
RXN-12263	EC-2.5.1.103
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	EC-2.1.2.9
GLYC3PDEHYDROG-RXN	EC-1.1.5.3
R321-RXN	EC-1.14.13.83
BETA-UREIDOPROPIONASE-RXN	EC-3.5.1.6
5.3.1.17-RXN	EC-5.3.1.17
RXN-22	EC-4.3.2.1
7-ALPHA-HYDROXYSTEROID-DEH-RXN	EC-1.1.1.159
1.1.1.264-RXN	EC-1.1.1.264
RXN-14118	EC-3.5.4.13
ACONITATEDEHYDR-RXN	
HYDROXYPYRUVATE-REDUCTASE-RXN	EC-1.1.1.81
DIMETHUROPORDEHYDROG-RXN	EC-1.3.1.76
RXN-11177	
RXN-5721	
RXN-3482	
UGD-RXN	EC-1.1.1.22
TRANS-RXN0-202	EC-7.4.2.11
RXN0-5244-yeast	
RXN0-3501	EC-1.7.5.1
LTARTDEHYDRA-RXN	EC-4.2.1.32
