RSP_0110-MONOMER	RSP_0110	Q3J1P9	NADH-ubiquinone oxidoreductase, chain 5	
RSP_0343-MONOMER	RSP_0343	Q3J116	nucleoside ABC transporter membrane protein	
RSP_2952-MONOMER	RSP_2952	Q3J272	BolA-like protein	
RSP_1772-MONOMER	RSP_1772	Q3J5L4	acetyl-CoA carboxylase carboxyl transferase subunit alpha	
RSP_0431-MONOMER	RSP_0431	Q3J0S6	cysteine desulfurase	
RSP_3429-MONOMER	RSP_3429	Q3IWQ1	caspase family protein	
RSP_0509-MONOMER	RSP_0509	Q3J0K4	Hydrogenase maturation protein HypD	
RSP_1708-MONOMER	RSP_1708	Q3J5S5	translation elongation factor 2 (EF-2/EF-G)	
RSP_2319-MONOMER	RSP_2319	Q3J411	Glutamine synthetase class-I	
RSP_0628-MONOMER	RSP_0628	Q3J083	Acetyltransferase (GNAT) family	
RSP_1628-MONOMER	RSP_1628	Q3J611	putative sensor histidine protein kinase	
RSP_1000-MONOMER	RSP_1000	Q3IZ51	hypothetical protein	
RSP_2192-MONOMER	RSP_2192	Q3J4D7	methylmalonyl-CoA mutase	
RSP_2220-MONOMER	RSP_2220	Q3J4A9	putative flagellar motor switch protein (fliG)	
CPLX1ZK9-62			predicted ABC transporter of D-sorbitol	
RSP_3427-MONOMER	RSP_3427	Q3IWQ3	Animal heme peroxidase	
RSP_3259-MONOMER	RSP_3259	Q3IX68	Transcription antitermination protein	
RSP_3284-MONOMER	RSP_3284	Q3IX43	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	
RSP_3123-MONOMER	RSP_3123	Q3IXJ6	hypothetical protein	
RSP_2046-MONOMER	RSP_2046	Q3J4T7	hypothetical protein	
RSP_1229-MONOMER	RSP_1229	Q3IYH4	glucose-inhibited division protein A	
RSP_3197-MONOMER	RSP_3197	Q3IXC1	NADH-ubiquinone oxidoreductase	
RSP_2328-MONOMER	RSP_2328	Q3J402	rod shape-determining protein MreC	
RSP_7574-MONOMER	RSP_7574	U5NRD5	hypothetical protein	
RSP_2075-MONOMER	RSP_2075	Q3J4Q5	Putative Transcriptional regulator	
RSP_2408-MONOMER	RSP_2408	Q3J3R5	hypothetical protein	
RSP_2397-MONOMER	RSP_2397	Q3J3S6	ABC putrescine transporter, periplasmic substrate-binding subunit	
RSP_3168-MONOMER	RSP_3168	Q3IXF0	ABC transporter, periplasmic binding protein	
RSP_2457-MONOMER	RSP_2457	Q3J3L7	putative paraquat-inducible protein A	
RSP_2880-MONOMER	RSP_2880	Q3J2E3	signal transduction histidine kinase	
RSP_0817-MONOMER	RSP_0817	Q3IZN9	aminodeoxychorismate synthase, subunit I	
RSP_2139-MONOMER	RSP_2139	Q3J4J2	hypothetical protein	
RSP_1191-MONOMER	RSP_1191	Q3IYK9	transcriptional regulator, MarR family	
RSP_6244-MONOMER	RSP_6244	Q3J227	Protein of unknown function (DUF3168)	
RSP_3731-MONOMER	RSP_3731	Q3IVU5	transcriptional regulator, DeoR family	
RSP_4276-MONOMER	RSP_4276	Q3HKE3	cation efflux protein	
RSP_0112-MONOMER	RSP_0112	Q3J1P8	NADH-ubiquinone oxidoreductase, chain 4	
RSP_0020-MONOMER	RSP_0020	Q3J1Z6	hypothetical protein	
RSP_0682-MONOMER	RSP_0682	Q3J026	coproporphyrinogen oxidase	
RSP_1808-MONOMER	RSP_1808	Q3J5H8	tryptophanyl-tRNA synthetase	
RSP_0390-MONOMER	RSP_0390	Q3J0W9	thymidylate synthase	
RSP_7382-MONOMER	RSP_7382	Q3IV27	hypothetical protein	
RSP_2429-MONOMER	RSP_2429	Q3J3P5	Kef-type potassium/proton antiporter, CPA2 family	
RSP_1732-MONOMER	RSP_1732	Q3J5Q5	SSU ribosomal protein S5P	
RSP_2392-MONOMER	RSP_2392	Q3J3T0	putative membrane protein, similar to periplasmic nitrate reductase NnuR	
RSP_0616-MONOMER	RSP_0616	Q3J094	transcriptional regulator, AraC family	
RSP_0097-MONOMER	RSP_0097	Q3J1R2	TRAP-T family sorbitol/mannitol transporter, periplasmic binding protein, SmoM	
RSP_0167-MONOMER	RSP_0167	Q3J1J4	TIGR01244 family protein	
RSP_2473-MONOMER	RSP_2473	Q3J3K0	phage major tail protein, TP901-1 family	
RSP_2980-MONOMER	RSP_2980	Q3J243	Putative aspartate aminotransferase A	
RSP_2835-MONOMER	RSP_2835	Q3J2K9	putative 4-diphosphocytidyl-2C-methyl-D-erythritol synthase (YgbP)	
RSP_0022-MONOMER	RSP_0022	Q3J1Z4	LSU ribosomal protein L13P	
RSP_2519-MONOMER	RSP_2519	Q3J3F4	hypothetical protein	
RSP_3250-MONOMER	RSP_3250	Q3IX75	ABC peptide transporter, inner membrane subunit	
RSP_1220-MONOMER	RSP_1220	Q3IYI3	heat-inducible transcription repressor HrcA	
RSP_4030-MONOMER	RSP_4030	Q3IVJ9	Tagatose 1,6-diphosphate aldolase	
RSP_2384-MONOMER	RSP_2384	Q3J3T9	putative stress protein (general stress protein 26)	
RSP_3745-MONOMER	RSP_3745	Q3IVT3	amino acid ABC transporter ATP-binding protein, PAAT family	
RSP_1923-MONOMER	RSP_1923	Q3J561	biotin synthase	
RSP_0676-MONOMER	RSP_0676	Q3J033	PhnP-like protein	
RSP_1306-MONOMER	RSP_1306	Q3IY96	PAS sensor Signal Tranduction Histidine Kinase	
RSP_3388-MONOMER	RSP_3388	Q3IWU2	putative Isocitrate/isopropylmalate dehydrogenase / tartrate dehydrogenase ttuC	
RSP_0038-MONOMER	RSP_0038	Q3J1X2	hypothetical protein	
CPLX1ZK9-15			succinate dehydrogenase	
RSP_1949-MONOMER	RSP_1949	Q3J534	FeS assembly SUF system protein	
RSP_2421-MONOMER	RSP_2421	Q3J3Q2	hypothetical protein	
RSP_0920-MONOMER	RSP_0920	Q3IZD2	outer membrane transport energization protein ExbB	
RSP_3788-MONOMER	RSP_3788	Q3IVQ5	hypothetical protein	
RSP_0389-MONOMER	RSP_0389	Q3J0X0	dihydrofolate reductase	
RSP_6075-MONOMER	RSP_6075	Q3J2H0	hypothetical protein	
RSP_2448-MONOMER	RSP_2448	Q3J3M6	1,4-alpha-glucan branching enzyme (Glycogen branching enzyme)	
RSP_1518-MONOMER	RSP_1518	Q53228	PrrA (RegA), Response regulator involved in oxygen regulation of photosynthesis genes	
RSP_0517-MONOMER	RSP_0517	Q3J0J5	hypothetical protein	
RSP_3653-MONOMER	RSP_3653	Q3IW20	hypothetical protein	
RSP_2857-MONOMER	RSP_2857	Q3J2N1	D-beta-hydroxybutyrate dehydrogenase	
RSP_3040-MONOMER	RSP_3040	Q3IXS9	ABC permidine/putrescine transporter, periplasmic substrate-binding protein	
RSP_3819-MONOMER	RSP_3819	Q3IXY2	LSU ribosomal protein L21P	
RSP_0654-MONOMER	RSP_0654	Q3J056	putative transporter, DMT superfamily	
RSP_1632-MONOMER	RSP_1632	Q3J607	hypothetical protein	
RSP_3556-MONOMER	RSP_3556	Q3IWC7	molybdenum cofactor sulfurylase	
RSP_1658-MONOMER	RSP_1658	Q3J5X9	hypothetical protein	
RSP_0082-MONOMER	RSP_0082	Q3J1S7	flagellar basal-body rod protein FlgC	
RSP_1566-MONOMER	RSP_1566	Q3J676	hypothetical protein	
RSP_3196-MONOMER	RSP_3196	Q3IXC2	Electron transport complex, RnfABCDGE type, G subunit	
RSP_2968-MONOMER	RSP_2968	Q3J255	dihydrolipoamide dehydrogenase	
RSP_1337-MONOMER	RSP_1337	Q3IY66	2-octaprenylphenol hydroxylase	
RSP_1226-MONOMER	RSP_1226	Q3IYH8	hypothetical protein	
RSP_1857-MONOMER	RSP_1857	Q3J5C8	hypothetical protein	
RSP_2862-MONOMER	RSP_2862	Q3J2N6	Glycine/D-amino acid oxidase (deaminating)	
RSP_0315-MONOMER	RSP_0315	Q02443	Light-harvesting 1 (B870) complex assembly	
RSP_0357-MONOMER	RSP_0357	Q3J103	protease FtsH subunit HflK	
RSP_2775-MONOMER	RSP_2775	Q3J2Q2	UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase	
RSP_2008-MONOMER	RSP_2008	Q3J4X6	acetylornithine transaminase	
RSP_0234-MONOMER	RSP_0234	Q3J1C9	TlpL, putative cytoplasmic chemoreceptor	
RSP_2981-MONOMER	RSP_2981	Q3J242	Putative protein-disulfide isomerase	
RSP_1575-MONOMER	RSP_1575	Q3J666	sulfate adenylyltransferase	
RSP_0502-MONOMER	RSP_0502	Q3J0L1	HupH hydrogenase expression/formation protein	
RSP_2419-MONOMER	RSP_2419	Q3J3Q3	putative sterol carrier protein	
RSP_3924-MONOMER	RSP_3924	Q3HKH0	hypothetical protein	
RSP_0671-MONOMER	RSP_0671	Q3J039	Cell division and transport-associated protein TolR	
RSP_2608-MONOMER	RSP_2608	Q3J369	magnesium/cobalt transport protein, MIT family	
RSP_0601-MONOMER	RSP_0601	Q3J0A9	RNA polymerase, sigma 32 subunit, RpoH	
RSP_3383-MONOMER	RSP_3383	Q3IWU7	putative metal-dependent hydrolase	
RSP_0689-MONOMER	RSP_0689	Q3J019	RdxS, cytochrome oxidase maturation protein, cbb3-type	
RSP_0100-MONOMER	RSP_0100	Q3J1Q9	putative NADH dehydrogenase I chain A	
RSP_1856-MONOMER	RSP_1856	Q3J5C9	glycyl-tRNA synthetase alpha chain	
RSP_1291-MONOMER	RSP_1291	Q3IYB3	amino acid/amide ABC transporter substrate-binding protein, HAAT family	
CPLX1ZK9-105			predicted ABC transporter of a carbohydrate	
RSP_2627-MONOMER	RSP_2627	Q53158	phosphoribosyl-AMP cyclohydrolase	
RSP_2555-MONOMER	RSP_2555	Q3J3C1	Coenzyme PQQ synthesis protein D (PqqD)	
RSP_2412-MONOMER	RSP_2412	Q3J3R1	Oligoendopeptidase F	
RSP_0261-MONOMER	RSP_0261	Q02432	Chlorophyllide reductase, BchY subunit	
RSP_1283-MONOMER	RSP_1283	Q3IYC1	fructose-bisphosphate aldolase	
RSP_1590-MONOMER	RSP_1590	Q3J650	two component, sigma54 specific, transcriptional regulator, fis family	
RSP_1801-MONOMER	RSP_1801	O33570	ABC heme exporter, ATPase subunt CcmA	
RSP_0002-MONOMER	RSP_0002	Q3J213	Histone-like nucleoid-structuring protein H-NS	
RSP_2077-MONOMER	RSP_2077	Q3J4Q3	hypothetical protein	
RSP_1822-MONOMER	RSP_1822	Q3J5G4	NH(3)-dependent NAD(+) synthetase	
CPLX1ZK9-93			predicted ABC transporter of sulfate/thiosulfate	
RSP_1764-MONOMER	RSP_1764	Q3J5M3	LSU ribosomal protein L20P	
RSP_2992-MONOMER	RSP_2992	Q3J231	hypothetical protein	
RSP_0266-MONOMER	RSP_0266	Q01671	Methoxyneurosporene dehydrogenase	
RSP_1119-MONOMER	RSP_1119	Q3IYT0	ABC protein exporter, fused ATPase and inner membrane subunits	
RSP_3152-MONOMER	RSP_3152	Q3IXG6	ABC nitrate/sulfonate/bicarbonate transporter family, periplasmic substrate-binding protein	
RSP_3285-MONOMER	RSP_3285	Q3IX42	2-keto-myo-inositol dehydratase	
RSP_3150-MONOMER	RSP_3150	Q3IXG8	succinate dehydrogenase subunit B	
RSP_2306-MONOMER	RSP_2306	Q3J424	putative HAD superfamily protein	
RSP_0878-MONOMER	RSP_0878	Q3IZH4	putative acetyltransferase protein	
RSP_2210-MONOMER	RSP_2210	Q3J4B9	nucleoside ABC transporter ATP-binding protein	
RSP_0981-MONOMER	RSP_0981	Q3IZ70	transcriptional regulator, GntR family	
RSP_1746-MONOMER	RSP_1746	Q3J5P1	chaperone required for the assembly of F1-ATPase	
RSP_3501-MONOMER	RSP_3501	Q3IWH9	monosaccharide ABC transporter membrane protein, CUT2 family	
RSP_1197-MONOMER	RSP_1197	Q3IYK5	ferrochelatase	
RSP_0979-MONOMER	RSP_0979	Q3IZ72	succinate dehydrogenase catalytic subunit	
RSP_1410-MONOMER	RSP_1410	Q3IXZ5	sulfite oxidase-like oxidoreductase	
RSP_2654-MONOMER	RSP_2654	Q3J325	transcriptional regulator, TraR/DksA family	
RSP_2517-MONOMER	RSP_2517	Q3J3F6	hypothetical protein	
RSP_0271-MONOMER	RSP_0271	P54980	Phytoene dehydrogenase	
RSP_1268-MONOMER	RSP_1268	Q3IYD7	Osmosensitive K+ channel histidine kinase	
RSP_0948-MONOMER	RSP_0948	Q3IZA3	trehalose 6-phosphate synthase	
RSP_2932-MONOMER	RSP_2932	Q3J292	Histidine utilization repressor, gntR family	
RSP_3657-MONOMER	RSP_3657	Q3IW17	putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase	
RSP_1621-MONOMER	RSP_1621	Q3J618	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	
RSP_0221-MONOMER	RSP_0221	Q3J1E1	plasma membrane H+-transporting two-sector ATPase, C subunit	
RSP_4042-MONOMER	RSP_4042	Q3J3I4	Peptidyl-prolyl cis-trans isomerase, cyclophilin type	
RSP_2044-MONOMER	RSP_2044	Q3J4T9	ATPase	
RSP_3790-MONOMER	RSP_3790	Q3IVQ7	hypothetical protein	
RSP_1290-MONOMER	RSP_1290	Q3IYB4	amino acid/amide ABC transporter membrane protein 1, HAAT family	
RSP_1013-MONOMER	RSP_1013	Q3IZ38	putative Hemolysin	
RSP_2593-MONOMER	RSP_2593	Q3J384	hybrid histidine kinase	
RSP_1044-MONOMER	RSP_1044	Q3IZ06	LSU ribosomal protein L19P	
RSP_0737-MONOMER	RSP_0737	Q3IZX1	Molybdopterin guanine dinucleotide synthesis	
RSP_1675-MONOMER	RSP_1675	Q3J5W1	RNAse III	
CPLX1ZK9-106			predicted ABC transporter of a carbohydrate	
RSP_0026-MONOMER	RSP_0026	Q3J1Z0	putative epimerase/dehydratase	
RSP_1162-MONOMER	RSP_1162	Q3IYN8	hypothetical protein	
RSP_0426-MONOMER	RSP_0426	Q3J0T2	sodium/proton antiporter, CPA1 family	
RSP_2282-MONOMER	RSP_2282	Q3J447	Chromate efflux pump, ChrA	
RSP_2853-MONOMER	RSP_2853	Q3J2M7	transcriptional regulator, TetR family	
RSP_2281-MONOMER	RSP_2281	Q3J448	two-component trancriptional regulator, winged helix family	
RSP_1084-MONOMER	RSP_1084	Q3IYW6	putative glycosyl transferase, group 1 family protein	
RSP_4162-MONOMER	RSP_4162	Q3IV08	hypothetical protein	
RSP_1926-MONOMER	RSP_1926	Q3J558	tRNA-Dihydrouridine synthase	
RSP_0141-MONOMER	RSP_0141	Q3J1L9	LSU ribosomal protein L9P	
RSP_0429-MONOMER	RSP_0429	Q3J0S9	putative ABC drug/toxin efflux transporter; fused ATPase and inner membrane subunits	
RSP_6151-MONOMER	RSP_6151	Q3IYF4	hypothetical protein	
RSP_1681-MONOMER	RSP_1681	Q3J5V5	two-component transcriptional regulator, winged helix family	
RSP_1768-MONOMER	RSP_1768	Q3J5L9	Aminotransferase class IV, putative D-alanine aminotransferase	
RSP_1914-MONOMER	RSP_1914	Q3J571	3-ketoacid CoA transferase alpha subunit	
RSP_1500-MONOMER	RSP_1500	Q3J6E3	putative anti-sigma regulatory kinase	
RSP_2128-MONOMER	RSP_2128	Q3J4K2	phosphoribosylformylglycinamidine synthase subunit I	
RSP_1393-MONOMER	RSP_1393	Q3IY12	ABC thiamine transporter, ATPase subunit	
RSP_6150-MONOMER	RSP_6150	Q3IYF6	monosaccharide ABC transporter membrane protein, CUT2 family	
RSP_2881-MONOMER	RSP_2881	Q3J2E2	hypothetical protein	
RSP_3729-MONOMER	RSP_3729	Q3IVU7	hypothetical protein	
RSP_4007-MONOMER	RSP_4007	Q3IVH7	Mandelate racemase/muconate lactonizing enzyme	
RSP_3930-MONOMER	RSP_3930	Q3HKH5	F0F1 ATP synthase subunit epsilon	
RSP_0557-MONOMER	RSP_0557	Q3J0F4	putative conserved small protein	
RSP_7525-MONOMER	RSP_7525	U5NMB3	hypothetical protein	
RSP_1216-MONOMER	RSP_1216	Q3IYI7	putative RbsK, Carbohydrate kinase, ribokinase family	
RSP_2790-MONOMER	RSP_2790	Q3J2F9	hypothetical protein	
RSP_3644-MONOMER	RSP_3644	Q3IW28	Metal dependent phosphohydrolase	
RSP_2689-MONOMER	RSP_2689	Q3J2Z0	putative sarcosine oxidase, alpha subunit	
RSP_0978-MONOMER	RSP_0978	Q3IZ73	hypothetical protein	
RSP_2340-MONOMER	RSP_2340	Q3J3Y8	SSU ribosomal protein S12P methylthiotransferase	
RSP_2607-MONOMER	RSP_2607	Q3J370	nitrilotriacetate monooxygenase component B	
RSP_0675-MONOMER	RSP_0675	Q3J034	putative TatD-related deoxyribonuclease	
RSP_3341-MONOMER	RSP_3341	Q3IWZ0	transcriptional regulator, BadM/Rrf2 family	
RSP_0193-MONOMER	RSP_0193	Q3J1H0	hypothetical protein	
RSP_1457-MONOMER	RSP_1457	Q3J6I6	putative choline kinase	
RSP_0029-MONOMER	RSP_0029	Q3J1Y7	acetyl-CoA hydrolase/transferase family protein	
RSP_1908-MONOMER	RSP_1908	Q3J579	outer membrane protein, OmpA/MotB family	
RSP_2720-MONOMER	RSP_2720	Q3J2V9	Putative LysE/RhtB family amino acid efflux pump	
RSP_0334-MONOMER	RSP_0334	Q3J124	hypothetical protein	
RSP_3803-MONOMER	RSP_3803	Q3IVM3	adenosylmethionine-8-amino-7-oxononanoate aminotransferase	
RSP_2822-MONOMER	RSP_2822	Q3J2J4	Putative precorrin methylase	
RSP_0532-MONOMER	RSP_0532	Q3J0I0	Iron-sulfur cluster assembly accessory protein	
RSP_4072-MONOMER	RSP_4072	Q3IV84	viral aspartic protease	
RSP_1944-MONOMER	RSP_1944	Q3J539	uroporphyrinogen-III C-methyltransferase	
RSP_2027-MONOMER	RSP_2027	Q3J4V6	transcriptional regulator, LysR family	
RSP_1378-MONOMER	RSP_1378	Q3IY26	hypothetical protein	
RSP_1531-MONOMER	RSP_1531	Q3J6B2	HslV component of HslUV peptidase	
RSP_2367-MONOMER	RSP_2367	Q3J3V7	monosaccharide ABC transporter membrane protein, CUT2 family	
RSP_2735-MONOMER	RSP_2735	Q3J2U5	6-phosphogluconolactonase	
RSP_0838-MONOMER	RSP_0838	Q3IZL6	DNA polymerase III, delta subunit	
RSP_3527-MONOMER	RSP_3527	Q3IWF5	putative acetylpolyamine aminohydrolase	
RSP_3728-MONOMER	RSP_3728	Q3IVU8	putative acyl carrier protein phosphodiesterase	
RSP_0973-MONOMER	RSP_0973	Q3IZ78	L-erythro-3-methylmalyl-CoA dehydratase	
RSP_3675-MONOMER	RSP_3675	Q3IW00	Esterase/lipase/thioesterase	
RSP_0138-MONOMER	RSP_0138	Q3J1M2	hypothetical protein	
RSP_3075-MONOMER	RSP_3075	Q3IXP3	TIGR03440 family protein	
RSP_1286-MONOMER	RSP_1286	Q3IYB8	RuBisCO operon transcriptional regulator, CbbR	
RSP_0630-MONOMER	RSP_0630	Q3J081	protein-tyrosine-phosphatase	
RSP_0958-MONOMER	RSP_0958	Q3IZ93	transcriptional regulator, AsnC family	
RSP_3330-MONOMER	RSP_3330	Q3IX00	Putative sodium/sulfate transporter, DASS family	
RSP_0092-MONOMER	RSP_0092	Q3J1R7	sorbitol ABC transporter membrane protein;mannitol ABC transporter membrane protein	
RSP_1405-MONOMER	RSP_1405	Q3IXZ9	N-acetylglucosamine kinase	
RSP_3471-MONOMER	RSP_3471	Q3IWK9	hypothetical protein	
RSP_2591-MONOMER	RSP_2591	Q3J386	two component transcriptional regulator, LuxR family	
RSP_7527-MONOMER	RSP_7527	U5NR83	hypothetical protein	
RSP_6028-MONOMER	RSP_6028	Q3J508	hypothetical protein	
RSP_1443-MONOMER	RSP_1443	Q3J6K0	carbohydrate ABC transporter membrane protein 1, CUT1 family	
RSP_3023-MONOMER	RSP_3023	Q3IXU6	hypothetical protein	
RSP_1396-MONOMER	RSP_1396	Q3IY09	Ubiquinol-cytochrome C reductase, iron-sulfur protein	
RSP_2252-MONOMER	RSP_2252	Q3J478	Threonine dehydratase	
RSP_7685-MONOMER	RSP_7685	U5NRT4	hypothetical protein	
RSP_2678-MONOMER	RSP_2678	Q3J301	hypothetical protein	
RSP_2891-MONOMER	RSP_2891	Q3J2D2	Putative copper chaperone	
RSP_0147-MONOMER	RSP_0147	Q3J1L5	Glutamine synthetase class-I	
RSP_2180-MONOMER	RSP_2180	Q3J4F2	ABC glycine betaine/L-proline transporter, inner membrane subunit	
RSP_0531-MONOMER	RSP_0531	Q3J0I1	Nitrogen fixation protein	
RSP_0021-MONOMER	RSP_0021	Q3J1Z5	SSU ribosomal protein S9P	
RSP_2754-MONOMER	RSP_2754	Q3J2S5	hypothetical protein	
RSP_6073-MONOMER	RSP_6073	Q3J2I5	hypothetical protein	
RSP_4073-MONOMER	RSP_4073	Q3IV83	XRE family transcriptional regulator	
RSP_3047-MONOMER	RSP_3047	Q3IXS1	DMSO-membrane protein	
RSP_0058-MONOMER	RSP_0058	Q3J1V2	FliK, flagellar hook-length control protein	
RSP_7197-MONOMER	RSP_7197	Q3IV81	hypothetical protein	
RSP_1729-MONOMER	RSP_1729	Q3J5Q8	SSU ribosomal protein S8P	
RSP_1404-MONOMER	RSP_1404	Q3IY00	orotidine-5'-phosphate decarboxylase	
RSP_3611-MONOMER	RSP_3611	Q3IW66	protein of unknown function (DUF1937)	
RSP_1509-MONOMER	RSP_1509	Q3J6D2	O-sialoglycoprotein endopeptidase	
RSP_3622-MONOMER	RSP_3622	Q3IW50	Protein of unknown function (DUF982)	
RSP_2052-MONOMER	RSP_2052	Q3J4T2	N6 adenine-specific DNA methyltransferase, D12 class	
RSP_7398-MONOMER	RSP_7398	Q3HKD9	hypothetical protein	
RSP_0255-MONOMER	RSP_0255	P13402	Intrinsic membrane pufX protein	
RSP_2530-MONOMER	RSP_2530	Q3J3E4	NADH dehydrogenase subunit N	
RSP_1312-MONOMER	RSP_1312	Q3IY91	putative flagellar M-ring protein	
RSP_6217-MONOMER	RSP_6217	Q3J2J9	precorrin-8X methylmutase	
RSP_6087-MONOMER	RSP_6087	Q3J1X6	hypothetical protein	
RSP_2984-MONOMER	RSP_2984	Q04512	5-aminolevulinate synthase	
RSP_1739-MONOMER	RSP_1739	Q3J5P8	DNA-directed RNA polymerase subunit alpha	
RSP_3846-MONOMER	RSP_3846	Q3HKN9	deacetylase sulfotransferase	
RSP_2030-MONOMER	RSP_2030	Q3J4V3	putative sensor histidine kinase	
RSP_1539-MONOMER	RSP_1539	Q3J6A3	Glycosyl transferase, family 2	
RSP_0267-MONOMER	RSP_0267		Hydroxyneurosporene dehydrogenase	
RSP_4211-MONOMER	RSP_4211	Q3IUX5	Glyceraldehyde-3-phosphate dehydrogenase, type I	
RSP_2824-MONOMER	RSP_2824	Q3J2J7	precorrin-3 methyltransferase	
RSP_7588-MONOMER	RSP_7588	U5NRE8	hypothetical protein	
RSP_3323-MONOMER	RSP_3323	Q3IX08	Putative flavoprotein containing monooxygenase involved in K+ transport	
RSP_0523-MONOMER	RSP_0523	Q3J0I9	Ku protein	
RSP_2037-MONOMER	RSP_2037	Q3J4U6	hypothetical protein	
RSP_6194-MONOMER	RSP_6194	Q3IW44	hypothetical protein	
RSP_3022-MONOMER	RSP_3022	Q3IXU7	transcriptional regulator, TetR family	
RSP_2299-MONOMER	RSP_2299	Q3J431	ATP synthase subunit B	
RSP_7619-MONOMER	RSP_7619	U5NRP0	hypothetical protein	
RSP_2298-MONOMER	RSP_2298	Q3J432	ATP synthase subunit C	
RSP_3015-MONOMER	RSP_3015	Q3IXV4	3-keto-5-aminohexanoate cleavage enzyme	
RSP_1300-MONOMER	RSP_1300	Q3IYA4	PAP2 family phosphatase	
RSP_2951-MONOMER	RSP_2951	Q3J273	phosphoribosylformylglycinamidine synthase subunit II	
RSP_2203-MONOMER	RSP_2203	Q3J4C6	uncharacterized protein, possibly involved in aromatic compounds catabolism	
RSP_3783-MONOMER	RSP_3783	Q3IVP8	putative bacteriophage-related protein, Phage portal protein, lambda family	
RSP_1383-MONOMER	RSP_1383	Q3IY21	Invasion associated locus B (IalB) protein	
RSP_4074-MONOMER	RSP_4074	Q3IV82	hypothetical protein	
RSP_2909-MONOMER	RSP_2909	Q3J2B4	agmatinase	
RSP_1903-MONOMER	RSP_1903	Q3J583	Putative Flp pilus assembly protein TadC	
RSP_1181-MONOMER	RSP_1181	Q3IYL9	xylose operon repressor	
RSP_0534-MONOMER	RSP_0534	Q3J0H8	putative dimeric ferredoxin (FdIII)	
RSP_0667-MONOMER	RSP_0667	Q3J043	tol-pal system protein YbgF	
RSP_3505-MONOMER	RSP_3505	Q3IWH6	transcriptional regulator, DeoR family	
RSP_1592-MONOMER	RSP_1592	Q3J648	propionyl-CoA synthetase	
RSP_1372-MONOMER	RSP_1372	Q3IY32	Major facilitator superfamily (MFS) transporter	
RSP_0311-MONOMER	RSP_0311	Q3J148	Putative aminotransferase protein	
RSP_1516-MONOMER	RSP_1516	Q3J6C5	putative S-adenosyl L-homocysteine hydrolase	
CPLX1ZK9-3			2-oxoglutarate dehydrogenase	
RSP_7280-MONOMER	RSP_7280	Q3IUZ5	SpoVT/AbrB-like cell growth regulatory protein	
RSP_0931-MONOMER	RSP_0931	Q3IZC1	NUDIX hydrolase	
RSP_7561-MONOMER	RSP_7561	U5NMS4	indolepyruvate ferredoxin oxidreductase, alpha/beta subunit	
RSP_2889-MONOMER	RSP_2889	Q3J2D4	Transcriptional regulator	
RSP_3990-MONOMER	RSP_3990	Q3IVG1	Poly (3-hydroxybutyrate) depolymerase	
RSP_0634-MONOMER	RSP_0634	Q3J076	TRAP-T family transporter, DctM (12 TMs) subunit	
RSP_3814-MONOMER	RSP_3814	Q3IXY5	putative transcriptional regulator	
RSP_7211-MONOMER	RSP_7211	Q3IV51	RepB partitioning protein/ParB-like protein	
RSP_1743-MONOMER	RSP_1743	Q3J5P4	Recombination protein MgsA	
RSP_3978-MONOMER	RSP_3978	Q3IVE8	ring hydroxylating dioxygenase, alpha subunit	
RSP_0411-MONOMER	RSP_0411	Q3J0U8	hypothetical protein	
RSP_2151-MONOMER	RSP_2151	Q3J4I0	putative DedA family, membrane protein	
RSP_2930-MONOMER	RSP_2930	Q3J294	hypothetical protein	
RSP_4188-MONOMER	RSP_4188	Q3IUZ4	putative nucleic-acid-binding protein, contains PIN domain	
RSP_6241-MONOMER	RSP_6241	Q3J551	hypothetical protein	
RSP_3655-MONOMER	RSP_3655	Q3IW19	5-dehydro-4-deoxyglucarate dehydratase	
RSP_1406-MONOMER	RSP_1406	Q3IXZ8	hypothetical protein	
RSP_0903-MONOMER	RSP_0903	Q3IZE9	Catalase	
RSP_7352-MONOMER	RSP_7352	Q3HKF6	hypothetical protein	
RSP_1261-MONOMER	RSP_1261	Q3IYE4	blue-light receptor of the BLUF-family	
RSP_3798-MONOMER	RSP_3798	Q3IVN2	hypothetical protein	
RSP_1529-MONOMER	RSP_1529	Q3J6B4	thioredoxin	
RSP_3218-MONOMER	RSP_3218	Q3IXA1	5,6-dimethylbenzimidazole synthase	
RSP_0745-MONOMER	RSP_0745	Q3IZW1	acetyl-CoA acetyltransferase	
RSP_3109-MONOMER	RSP_3109	Q3IXL0	transcriptional regulator, MarR family	
RSP_3921-MONOMER	RSP_3921	Q3HKG7	hypothetical protein	
RSP_3867-MONOMER	RSP_3867	Q3HKM0	carboxymuconolactonedecarboxylase/alkylhydropero xidase	
RSP_1154-MONOMER	RSP_1154	Q3IYP6	hypothetical protein	
RSP_3082-MONOMER	RSP_3082	Q3IXN6	Protein of unknown function (DUF2934)	
RSP_0536-MONOMER	RSP_0536	Q3J0H6	putative nitrogenase molybdenum-iron protein NifX	
RSP_3411-MONOMER	RSP_3411	Q3IWR9	TRAP-T family transporter, small (4 TMs) inner membrane subunit	
